MMETSP_ID,JGI_ID
A0A6S8F4A5,48074
A0A6S7ZI96,48077
A0A6S8DFV9,48080
A0A6S7ZUB9,48124
A0A6S8CI98,48133
A0A6S8B5C1,48134
A0A6S8FMF1,48135
A0A6S8DZQ8,48139
A0A6S8BBF7,48142
A0A6S8BKJ5,48143
A0A6S8FNI5,48153
A0A6S8F9B3,48161
A0A6S8GHM7,48165
A0A6S8D7F5,48174
A0A6S8EQI5,48178
A0A6S8AW36,48187
A0A6S8ERW4,48222
A0A6S8A6G0,48225
A0A6S8BB29,48227
A0A6S8FAF9,48245
A0A6S8EF11,48246
A0A6S8ALC9,48257
A0A6S8BEB1,48264
A0A6S8AX66,4828
A0A6S7ZTB9,48287
A0A6S8DDL0,48305
A0A6S7ZE61,48309
A0A6S8F330,48319
A0A6S8AWG7,48330
A0A6S8AS05,48338
A0A6S8G6Y5,48363
A0A6S8E736,48368
A0A6S8CJ35,48372
A0A6S8ADL2,48373
A0A6S8BC50,48380
A0A6S8FZS7,48396
A0A6S8G137,48401
A0A6S8EQG0,48415
A0A6S8EN45,48436
A0A6S8BN40,48450
A0A6S8EXS7,48454
A0A6S8B2H0,48458
A0A6S8EZF6,48468
A0A6S8GAE3,48511
A0A6S8BQR0,48515
A0A6S8B8Z1,48518
A0A6S7ZEU9,48519
A0A6S8FKP0,48535
A0A6S8BIB3,48554
A0A6S7ZVT3,48559
A0A6S8FP08,4857
A0A6S8BM98,48576
A0A6S8FVQ1,48578
A0A6S8AAG2,48579
A0A6S8BGP5,48616
A0A6S7ZQ40,48617
A0A6S7ZNX3,48619
A0A6S8FP93,48626
A0A6S7ZV41,48661
A0A6S8AU66,48669
A0A6S8CDI7,48674
A0A6S7ZXM9,48675
A0A6S8F7W4,48707
A0A6S8ACM9,48720
A0A6S8DVX8,48722
A0A6S8ACL7,48735
A0A6S8A7N1,48742
A0A6S8GHG7,48743
A0A6S8FUF8,48758
A0A6S8FWH0,48761
A0A6S8FS28,48769
A0A6S8C0A3,48775
A0A6S8B7L0,48779
A0A6S8AGH7,48812
A0A6S8AB61,48830
A0A6S8DJE5,48833
A0A6S8G0G5,48845
A0A6S8G9P2,48848
A0A6S8ANJ6,48863
A0A6S8B5R3,48863
A0A6S8G2A3,48964
A0A6S8G965,48987
A0A6S8CQX3,4902
A0A6S8G8Q8,49025
A0A6S8G612,4910
A0A6S8FRB4,49120
A0A6S8E018,49146
A0A6S7ZJD8,4917
A0A6S8BNC2,49215
A0A6S8F7G5,49263
A0A6S8FUX8,49344
A0A6S8CJL3,49475
A0A6S8DEU9,49686
A0A6S8AW65,49713
A0A6S8E2Z1,49718
A0A6S8AEX6,49785
A0A6S8EAU5,49923
A0A6S8G2L8,50058
A0A6S8C148,50094
A0A6S8CR33,50168
A0A6S8DZC8,50213
A0A6S8FWD0,50340
A0A6S8AUS0,50371
A0A6S8E1K6,50505
A0A6S8FJT1,50628
A0A6S8FLH3,50628
A0A6S8FRR3,50759
A0A6S7ZMR2,50828
A0A6S7ZWC6,50874
A0A6S8ERA7,50876
A0A6S8FKA4,50926
A0A6S8B0I7,51093
A0A6S8B2G2,51204
A0A6S8C1M7,51245
A0A6S7ZWW1,5141
A0A6S8CID3,5153
A0A6S8BXU3,51588
A0A6S8B6P4,51690
A0A6S8APP6,5171
A0A6S8BKX5,51759
A0A6S8GBI8,5177
A0A6S8GJ71,51772
A0A6S8ER67,51890
A0A6S8FJY2,51971
A0A6S8A9W8,52020
A0A6S8A3U0,52286
A0A6S7ZP96,52331
A0A6S8B1T3,5234
A0A6S8C2H0,52364
A0A6S8FEG6,5240
A0A6S8E3A7,52427
A0A6S8FUE8,52491
A0A6S8F4C6,52499
A0A6S7ZE97,52503
A0A6S8FDZ1,52538
A0A6S8C3D4,52554
A0A6S7ZTH0,52636
A0A6S8EN37,52656
A0A6S8A9W7,52765
A0A6S8G3K9,53101
A0A6S8BP98,53184
A0A6S8BHL2,53197
A0A6S8BD79,5331
A0A6S8BSM1,53311
A0A6S7ZJ58,53399
A0A6S8DU74,53462
A0A6S8AVC4,5359
A0A6S8BNI4,53960
A0A6S8DA89,54055
A0A6S8BSG1,54143
A0A6S8EEJ1,54189
A0A6S8EE01,54212
A0A6S8GD72,54255
A0A6S8AS36,54298
A0A6S8FXK0,54370
A0A6S8A754,54453
A0A6S8C9W8,54560
A0A6S8C5L2,54638
A0A6S8FGF0,5470
A0A6S8BAC9,54745
A0A6S8EVP3,5476
A0A6S8A6H4,54846
A0A6S8AYT9,54990
A0A6S8BSP9,55246
A0A6S8A3M5,5525
A0A6S8DZH0,55623
A0A6S8DS33,55668
A0A6S8ADZ2,55702
A0A6S8BBQ5,55737
A0A6S8BIH2,5577
A0A6S8ENW3,55836
A0A6S7ZN53,5590
A0A6S8CM10,55920
A0A6S7ZM28,55993
A0A6S8BRL9,56021
A0A6S8GBT5,56028
A0A6S8FFH8,56191
A0A6S8BHE1,56206
A0A6S8FTM3,56290
A0A6S8CLK8,56297
A0A6S8CC39,56410
A0A6S8D267,56523
A0A6S8C6L2,56540
A0A6S8DPL9,56576
A0A6S8E7B4,56587
A0A6S8AF23,56703
A0A6S8G950,56726
A0A6S8EN07,56791
A0A6S8EWM6,56807
A0A6S8BVD4,56898
A0A6S8E8H2,57035
A0A6S8DLK3,57046
A0A6S8A187,57079
A0A6S8AS87,5718
A0A6S8F0T5,57250
A0A6S7ZYN0,57370
A0A6S8C2X3,57554
A0A6S8A4J1,57601
A0A6S8CVK7,57751
A0A6S8AIN4,57766
A0A6S8DAZ9,58081
A0A6S8E5W5,58107
A0A6S8E0X4,58117
A0A6S8AHP8,58278
A0A6S8DMM0,583
A0A6S8A885,58407
A0A6S7ZXY2,58440
A0A6S8ANF1,58480
A0A6S8ABR8,58538
A0A6S8C6N3,58598
A0A6S7ZNH5,58610
A0A6S8G4J0,58613
A0A6S8AQT0,58680
A0A6S7ZN30,58775
A0A6S8FE73,58900
A0A6S7ZK56,58992
A0A6S8FZ96,59016
A0A6S8CXJ2,59042
A0A6S8ABJ6,59109
A0A6S8EAR3,59114
A0A6S8EHL7,59185
A0A6S8BAN3,59191
A0A6S8D5L0,59256
A0A6S8CY04,59396
A0A6S8ACC3,59506
A0A6S8BMA6,59520
A0A6S8FIL2,59656
A0A6S8FQP7,59690
A0A6S8BSP1,59719
A0A6S8CEV8,59792
A0A6S8D1D4,5980
A0A6S8EDY8,59944
A0A6S8DDG5,60018
A0A6S8EZV0,60133
A0A6S8AQ15,60171
A0A6S7ZXD5,60405
A0A6S8EBL6,60473
A0A6S8DTL1,60518
A0A6S8C0X5,60527
A0A6S8AY11,6065
A0A6S8ADE7,60767
A0A6S8A622,60779
A0A6S8C9G9,60890
A0A6S8DM75,60936
A0A6S8A3G1,60944
A0A6S8AZB5,61059
A0A6S8BA03,61128
A0A6S8ERM9,61211
A0A6S8A2T1,61301
A0A6S8AJY0,61326
A0A6S8FLD2,61452
A0A6S8AB42,61577
A0A6S8F9K9,61683
A0A6S8AKF2,6170
A0A6S8FXF3,61706
A0A6S8CSF7,61722
A0A6S8B9X7,61763
A0A6S8DZM9,61788
A0A6S8GTK2,61878
A0A6S7ZZQ7,61891
A0A6S7ZRX9,61961
A0A6S8CZM6,6203
A0A6S8C3F0,62099
A0A6S8B7T0,62164
A0A6S8C5V8,62206
A0A6S8C7W4,62275
A0A6S8BII3,62381
A0A6S8DUZ3,62448
A0A6S8B6R8,62499
A0A6S8AMV2,6264
A0A6S8AWX5,62673
A0A6S8DTH9,6269
A0A6S8AMC9,62754
A0A6S8CV74,62780
A0A6S8EZR8,6283
A0A6S8C5M8,62846
A0A6S8BCV8,62847
A0A6S8AFS1,62866
A0A6S8BPB9,62877
A0A6S8B3Z4,62893
A0A6S8F3U9,6297
A0A6S8D3U6,63003
A0A6S8B5Y5,63026
A0A6S7ZP73,63051
A0A6S8AKB0,63051
A0A6S8F854,631
A0A6S8D6W4,63111
A0A6S8GF73,63196
A0A6S8AHI0,63251
A0A6S8A7F5,6332
A0A6S8DZJ3,6349
A0A6S8E577,6349
A0A6S8EL02,63536
A0A6S8FHS8,63770
A0A6S8FAT4,6389
A0A6S8AC72,63922
A0A6S8AJB2,63955
A0A6S8G9C2,6409
A0A6S8AV67,64200
A0A6S8EFY5,64608
A0A6S8C6X4,64693
A0A6S8F3T7,64705
A0A6S8B9J4,64735
A0A6S8APU8,64907
A0A6S8F3T5,64918
A0A6S8A7L1,64919
A0A6S8CJ97,64941
A0A6S7ZI43,6524
A0A6S8B9G4,65330
A0A6S8BQT2,65367
A0A6S8EG88,65544
A0A6S8F1A1,65642
A0A6S8CSI2,65654
A0A6S8BEM0,65806
A0A6S8AQM2,65846
A0A6S8EAF5,65929
A0A6S8G0L3,65943
A0A6S8DQS1,6602
A0A6S7ZJZ8,6605
A0A6S8DZJ9,66133
A0A6S8C1Q8,66300
A0A6S8DSE8,66413
A0A6S8E1Q7,66506
A0A6S8ETX0,66605
A0A6S8B6F0,66673
A0A6S8AI98,66779
A0A6S8BS48,6687
A0A6S8C673,66937
A0A6S8BUP1,6697
A0A6S8E221,6697
A0A6S7ZRP1,67075
A0A6S8DBB7,6712
A0A6S8E857,67136
A0A6S8F8V5,6715
A0A6S8CQ92,67186
A0A6S8CAE9,67241
A0A6S8F0T6,6725
A0A6S8AJH0,6741
A0A6S8BW84,67481
A0A6S8F7F9,67516
A0A6S8EW60,67521
A0A6S8F9S1,67530
A0A6S8BYG0,6756
A0A6S8CC33,6756
A0A6S8DAE7,6756
A0A6S8CRR9,67677
A0A6S8GD77,67712
A0A6S8AUS2,67764
A0A6S8F0V7,67818
A0A6S8CGD1,67893
A0A6S8ALA7,67993
A0A6S7ZMJ1,68008
A0A6S8EPW6,6812
A0A6S8CPG5,68150
A0A6S8ESW6,68334
A0A6S8EPZ5,68336
A0A6S7ZQQ4,68342
A0A6S8EYA2,68359
A0A6S8DNB1,68378
A0A6S8BDU8,68400
A0A6S8BPM5,68435
A0A6S8C7H3,68446
A0A6S7ZVH9,68487
A0A6S8CB51,68492
A0A6S8FI21,68508
A0A6S8F3K9,6862
A0A6S8ENT8,68650
A0A6S8E936,68684
A0A6S8E554,68789
A0A6S7ZNY6,68803
A0A6S8ECN7,68806
A0A6S8DHW0,68849
A0A6S8EJ95,68908
A0A6S8BHH5,68928
A0A6S8CQB9,69010
A0A6S8BRF6,69053
A0A6S8BNQ8,69076
A0A6S8CAR9,69131
A0A6S8CBD1,69200
A0A6S8DYT4,69290
A0A6S8CE89,69326
A0A6S8ASC1,69397
A0A6S7ZKQ4,694
A0A6S8EV05,69401
A0A6S7ZWG1,69478
A0A6S8BAT7,69489
A0A6S8FFR1,69532
A0A6S8ANP6,69542
A0A6S8BSI2,69564
A0A6S8ATF8,69572
A0A6S8ENU7,69580
A0A6S8E2L7,69658
A0A6S8ERV6,69685
A0A6S8A437,69736
A0A6S8FDZ6,698
A0A6S8AQC2,69881
A0A6S8C803,69890
A0A6S8AZ48,70065
A0A6S8FYI3,70089
A0A6S8FBC7,70139
A0A6S8EA84,70150
A0A6S8BSA6,70167
A0A6S8AYJ7,70178
A0A6S8BH62,70198
A0A6S8AHB7,70240
A0A6S8E4B2,70248
A0A6S8AUG3,70273
A0A6S8EG40,70288
A0A6S8ETT4,70347
A0A6S8EU71,70361
A0A6S8B4U2,70503
A0A6S8AYH3,70512
A0A6S8BUU0,70519
A0A6S8CQY1,70527
A0A6S8FQM7,7054
A0A6S8GBU3,70565
A0A6S8E917,70603
A0A6S8BB76,70776
A0A6S8DVY8,70808
A0A6S8AT30,70893
A0A6S8AHI4,70895
A0A6S8AV98,7090
A0A6S8BQF5,70907
A0A6S8GBN1,70946
A0A6S8B3K5,70975
A0A6S8A430,71013
A0A6S8CJQ8,71098
A0A6S8ACP3,71163
A0A6S8EAX5,71189
A0A6S8AZ23,71282
A0A6S8BL46,71347
A0A6S8DZP2,71350
A0A6S8C171,71448
A0A6S8B1T8,71468
A0A6S8C6E5,71528
A0A6S8DJZ6,71680
A0A6S8BA30,71772
A0A6S8D9N0,71806
A0A6S8EY11,71815
A0A6S8CTJ1,71912
A0A6S8FXA4,71939
A0A6S8A7V2,71940
A0A6S8AI80,71960
A0A6S8D3F0,71966
A0A6S8DDF4,71978
A0A6S7ZLB5,72021
A0A6S8BNS2,72046
A0A6S8EXA7,72226
A0A6S8FVU1,72237
A0A6S8G8J5,72292
A0A6S8BHX4,7240
A0A6S8AY63,72426
A0A6S8FJB7,72431
A0A6S8EE81,72566
A0A6S8AII1,72646
A0A6S8DAD5,72706
A0A6S8C1N0,72745
A0A6S8C286,72797
A0A6S8CZP4,72904
A0A6S8FYH9,72922
A0A6S8D802,72990
A0A6S8FVW6,73016
A0A6S7ZNF1,73034
A0A6S8DG92,7307
A0A6S8BEC9,73169
A0A6S8AXZ4,73175
A0A6S8E2E2,73186
A0A6S8A417,73199
A0A6S8CQH6,73298
A0A6S8E1C5,73321
A0A6S8ADS3,73444
A0A6S8BCL3,73472
A0A6S8DSA4,73524
A0A6S8CHX9,73555
A0A6S8G689,73556
A0A6S8G3A1,7359
A0A6S7ZL30,73614
A0A6S8AE23,73713
A0A6S8A9L1,73719
A0A6S8B520,73731
A0A6S8BJ10,73779
A0A6S8DL03,73841
A0A6S8G036,73845
A0A6S8B9D2,73873
A0A6S8CDU1,7389
A0A6S8EAR2,73963
A0A6S8B5E6,74064
A0A6S8GBX5,74093
A0A6S8EEA1,74137
A0A6S8G047,74302
A0A6S8A1B9,74321
A0A6S8CTR6,74323
A0A6S8F6V6,74428
A0A6S8C1X5,74494
A0A6S8EM42,74537
A0A6S8ABA4,74618
A0A6S8ABZ0,74690
A0A6S8FDN3,74692
A0A6S8EY25,74694
A0A6S8ABK1,74731
A0A6S8D0T5,74786
A0A6S8A6G3,74803
A0A6S8CTM3,74860
A0A6S8ANH1,74885
A0A6S8D3N5,74893
A0A6S8DAI1,74907
A0A6S8AEH1,7500
A0A6S8AVK8,75005
A0A6S8BG79,75025
A0A6S8EJA6,75035
A0A6S8C6P8,75103
A0A6S8EFV9,75184
A0A6S8AG38,7519
A0A6S8BBH0,75220
A0A6S8AK85,7531
A0A6S8CV24,75346
A0A6S8EX42,75365
A0A6S8EAB2,75393
A0A6S8AZF9,75423
A0A6S8AB32,75453
A0A6S8FZ40,75483
A0A6S8ENB7,75567
A0A6S7ZPA1,75572
A0A6S8A1Q5,7561
A0A6S8AKD0,75654
A0A6S8EQC9,75655
A0A6S8BHX9,75711
A0A6S8CCJ8,75718
A0A6S7ZU59,75720
A0A6S8AMN0,75760
A0A6S7ZK34,75784
A0A6S8EFX5,75813
A0A6S8CGZ4,75978
A0A6S8FI62,76014
A0A6S8ESA7,76018
A0A6S8AB87,76108
A0A6S8D0L7,76233
A0A6S8B1R6,76334
A0A6S8CK42,76369
A0A6S8DFR7,76420
A0A6S8B404,76441
A0A6S8CT59,76467
A0A6S8EH28,76512
A0A6S7ZKB2,76535
A0A6S8F5L1,7656
A0A6S8G350,76642
A0A6S8AS53,76694
A0A6S7ZY08,76700
A0A6S8CMG9,76750
A0A6S8E589,76764
A0A6S8FN85,76790
A0A6S8EG90,76810
A0A6S8CFX4,76848
A0A6S8CMN4,7690
A0A6S8B076,77040
A0A6S8EXA0,77077
A0A6S8DMS8,7713
A0A6S8CDK4,77155
A0A6S8DMR1,77159
A0A6S8FWI8,77181
A0A6S8BM83,77227
A0A6S8C568,77259
A0A6S8DMQ9,7726
A0A6S8E0W3,77346
A0A6S8CZH0,7741
A0A6S8AI25,77435
A0A6S8C021,77439
A0A6S8FGE3,77441
A0A6S8B1H5,77449
A0A6S8ED52,77589
A0A6S8CML1,77592
A0A6S8CEI7,77652
A0A6S8EGZ1,7767
A0A6S7ZHF0,77683
A0A6S8EUU3,77712
A0A6S8AE19,77767
A0A6S8BRI6,77776
A0A6S8ER24,77895
A0A6S8CNC6,77947
A0A6S8FVJ6,78112
A0A6S8ASZ9,78137
A0A6S8DV77,78157
A0A6S8FIR1,78224
A0A6S8FT95,78373
A0A6S8CC71,78378
A0A6S7ZG02,78400
A0A6S8CFI8,78415
A0A6S8E460,78450
A0A6S8AN43,78462
A0A6S8E6N8,78490
A0A6S8F6C3,78506
A0A6S8FRD1,78516
A0A6S8EBH4,78530
A0A6S8A802,7860
A0A6S8BMH9,78700
A0A6S8B121,78722
A0A6S8C5R2,78757
A0A6S8DM33,78821
A0A6S8BIX7,78950
A0A6S8EPQ5,78961
A0A6S8AKQ6,78985
A0A6S8BF22,79000
A0A6S8DL43,79063
A0A6S8BVI2,79077
A0A6S8G123,79105
A0A6S8A473,79115
A0A6S8A4D2,79367
A0A6S8CRN7,79458
A0A6S8FVZ5,79468
A0A6S8DTP5,79519
A0A6S8FAY3,79615
A0A6S8ASE5,79674
A0A224ASZ0,7974
A0A6S8A9F5,7978
A0A6S8BUA7,79806
A0A6S8D5R7,79806
A0A6S8F061,79941
A0A6S8D5A2,80026
A0A6S8BGG6,80070
A0A6S8E9V7,80100
A0A6S8E4C2,80119
A0A6S7ZV92,80122
A0A6S8AP20,80143
A0A6S8CS11,80178
A0A6S8BBF2,80196
A0A6S8EYZ3,80200
A0A6S8EGS8,80217
A0A6S8BUC7,80279
A0A6S8CEQ0,80369
A0A6S8E6L5,80405
A0A6S8F0P7,80434
A0A6S7ZL21,80466
A0A6S8E0K8,80514
A0A6S8A309,80525
A0A6S8C6M5,80547
A0A6S7ZRX3,80577
A0A6S8B974,80591
A0A6S8C8X5,80595
A0A6S8BYJ4,80654
A0A6S8B320,80706
A0A6S8EFJ1,80724
A0A6S8FFG1,80745
A0A6S8CJU9,80768
A0A6S8D2A7,80810
A0A6S8B1U1,80822
A0A6S8B2F6,80910
A0A6S8AGT8,80930
A0A6S8B7E8,80982
A0A6S8F2J8,81013
A0A6S8B9I9,81024
A0A6S8BEH6,81024
A0A6S8E780,81116
A0A6S7ZYR2,81136
A0A6S8A2Q9,8120
A0A6S8GBU1,81213
A0A6S8D2E4,81247
A0A6S8FMA9,8126
A0A6S8E0T5,81310
A0A6S8F2Q2,81320
A0A6S8DR79,814
A0A6S8B2V5,81423
A0A6S8D6P7,81433
A0A6S8CDA2,81501
A0A6S8B7F8,81536
A0A6S8BDN9,81537
A0A6S8FXU4,81631
A0A6S8ALE1,81654
A0A6S8B282,81660
A0A6S8AAB1,81669
A0A6S8AHI5,81678
A0A6S8E7H1,81839
A0A6S8F607,81852
A0A6S8ARU7,81920
A0A6S8E3X0,81934
A0A6S8A705,81967
A0A6S8CMT2,81999
A0A6S8ASF8,82080
A0A6S7ZL41,82112
A0A6S8AKA7,82165
A0A6S8DUM3,82165
A0A6S8F0Y0,82177
A0A6S8FBM5,82177
A0A6S8A788,82182
A0A6S8BVF2,82186
A0A6S7ZZS3,82200
A0A6S8BGH2,82212
A0A6S8FRC5,82471
A0A6S8FX75,82560
A0A6S8B5Z6,82570
A0A6S8D3F6,82683
A0A6S8GAD4,82725
A0A6S7ZP82,82739
A0A6S8CKZ2,82753
A0A6S8A8G5,82756
A0A6S8FPS6,8278
A0A6S8B2P4,82949
A0A6S8ELI4,83039
A0A6S8FVV7,83054
A0A6S8EP72,83060
A0A6S8A959,83118
A0A6S8CF28,83142
A0A6S8DA03,83165
A0A6S8BGG2,83179
A0A6S8BLX2,83237
A0A6S8FBC1,83239
A0A6S8FJI0,83274
A0A6S8D8Q7,83316
A0A6S8D3R0,83323
A0A6S8DST5,83394
A0A6S8BA01,83400
A0A6S8AJ46,83414
A0A6S8ELE2,83442
A0A6S8DDY7,83484
A0A1J0I0C2,83486
A0A6S8BR08,8349
A0A6S8EBF2,83507
A0A6S8EK13,83530
A0A6S8BS59,8356
A0A6S8C472,8356
A0A6S8ELL8,83581
A0A6S8B5V1,83618
A0A6S8EKU0,8363
A0A6S8F7D6,83660
A0A6S8A9T4,83784
A0A6S8D098,8381
A0A6S8DTZ0,8387
A0A6S8DL33,83930
A0A6S8FA62,83954
A0A6S8FJW7,8399
A0A6S8FSL3,84056
A0A6S8GCU2,84085
A0A6S8CAR0,841
A0A6S8GAS0,84121
A0A6S8C0Z2,84143
A0A6S8BHC8,84148
A0A6S8CSR4,84164
A0A6S8E042,84200
A0A6S8AUJ1,84347
A0A6S8B0Z1,84352
A0A6S8AB82,8441
A0A6S8EE04,84539
A0A6S8F601,84578
A0A6S7ZE18,84586
A0A6S8DAC1,84665
A0A6S7ZRD5,84737
A0A6S7ZRT6,84882
A0A6S8BP85,84986
A0A6S8FCY0,85028
A0A6S8D8H7,85053
A0A6S8G9G1,85092
A0A6S8C7A2,85237
A0A6S8ENE5,85244
A0A6S8GHK0,85288
A0A6S8CMC1,85346
A0A6S8EJV3,85466
A0A6S8AIT3,8548
A0A6S8G383,85504
A0A6S8B086,85558
A0A6S8BJI7,85594
A0A6S8AKN1,85606
A0A6S8AVJ1,85612
A0A6S8D5D6,85644
A0A6S8A9N1,85647
A0A6S8D3V8,85647
A0A6S8FZL7,85714
A0A6S8BQG2,85731
A0A6S8FV89,85751
A0A6S8A0W4,85833
A0A6S8EIE6,85839
A0A6S8DWC8,85922
A0A6S8CQX1,86244
A0A6S8EFA1,86303
A0A6S8C7A5,86368
A0A6S8GB22,86370
A0A6S8G3B4,86419
A0A6S8ADT4,86915
A0A6S8DPL2,8852
A0A6S8BKB3,88558
A0A6S8ANT2,88808
A0A6S8BM70,8909
A0A6S8AJ04,8914
A0A6S8CKL1,8982
A0A6S8F755,9003
A0A6S8DSV2,9052
A0A6S8CGF1,90723
A0A6S8D7G1,90947
A0A6S8ALK4,91103
A0A6S8A197,91540
A0A6S8BXA6,91654
A0A6S8CG79,91675
A0A6S8C438,9170
A0A6S8CAU2,91824
A0A6S8B9K4,9259
A0A6S8B3K4,92601
A0A6S8ATG4,92676
A0A6S8DFV7,92818
A0A6S8DXC6,92981
A0A6S8CAA9,9308
A0A6S8CHK9,9308
A0A6S7ZPA6,93260
A0A6S8A006,935
A0A6S8A8Y7,93773
A0A6S8B6C7,9453
A0A6S8F7D5,95060
A0A6S8AFH4,9521
A0A6S8DUY8,95387
A0A6S8BF88,9551
A0A6S8BYQ0,95604
A0A6S8BF87,958
A0A6S8D737,95812
A0A6S8AFP6,95890
A0A6S8BAE4,95996
A0A6S8DU25,96037
A0A6S8AK46,96053
A0A6S8DZ55,9614
A0A6S8BUE0,96167
A0A6S8BT42,96173
A0A6S8FQ01,96332
A0A6S8B0J0,96374
A0A6S8FBH9,96374
A0A6S8E265,9664
A0A6S8BYR2,96710
A0A6S8EF49,97114
A0A6S8G8F9,9724
A0A6S7ZW00,9737
A0A6S8B376,97710
A0A6S8C8C9,97832
A0A6S8ADD8,98077
A0A6S8D9B8,98191
A0A6S8B3V3,9842
A0A6S8C0K9,98848
A0A6S8EKZ9,98887
A0A6S8AGM5,9956
A0A6S8AGE4,99646
A0A6S8ANB1,9974
A0A6S8EUF3,9977
A0A6S8EUZ0,9990
A0A6S8DVD4,99951
